event_id,continent,country,location,event_name,event_date,event_summary,source_url,latitude,longitude,fire_type,building_use,building_height_or_floors,affected_floors,building_age_status,deaths,injuries,evacuated,cause,fire_spread,urban_fire_resilience_gap,impact,event_year,source_domain,source_grade,city_label_en,building_use_group,building_height_m_reported,building_storeys_reported,external_trigger,arson_trigger,construction_related,facade_fire,valid_geocode,possible_duplicate,analysis_extended,analysis_core,cohort_reason,source_file_sha256
HRF-0154,亚洲,Indonesia,Jakarta,雅加达格洛杜克广场火灾 / Glodok Plaza fire,2025-01-15,9层商场火灾至少发现9名死者，最初14人报失踪，仍有5人未在公开资料中完成最终状态统一,https://bpbd.jakarta.go.id/berita/QS9kSVpiWmZCdzkwZ2R4aGNmRlBUUT09/monitoring-dan-koordinasi-dengan-organisasi-perangkat-daerah-opd-dki,-6.2088,106.8456,高层建筑火灾,商业商场,9层；7–9层受影响,未检索到,老旧商场，具体建成年份待核实,9.0,,,最终起火原因未公布；起火楼层存在7层与9层说法,火势波及7–9层，高温、浓烟及屋顶坍塌妨碍搜救,失踪人员搜寻和遗体识别持续多日,9层商场火灾至少发现9名死者，最初14人报失踪，仍有5人未在公开资料中完成最终状态统一,2025,bpbd.jakarta.go.id,B,Jakarta,Commercial,,9.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0155,亚洲,Turkey,"Kartalkaya, Bolu Province",2025 Kartalkaya hotel fire,2025-01-21,Grand Kartal Hotel高层建筑火灾；建筑高度记录为 43.50 m。死亡人数：79。2025 Kartalkaya hotel fire,https://www.aa.com.tr/tr/gundem/kartalkayadaki-otel-yanginina-iliskin-bilirki%C5%9Fi-raporu-hazirlandi/3517637,40.73583,31.60611,高层建筑火灾,hotel,12层，约43.5 m,未检索到,1978年建成、2015年翻修，事发约47年，属老旧建筑,78.0,133.0,,4层厨房电烤盘火花点燃附近垃圾桶，随后烧熔液化石油气软管并引燃泄漏燃气,大量木质内装、可燃保温材料及门窗开启形成气流；楼梯/竖井成为烟气通道,报警和喷淋系统不工作或不足、员工报警与疏散延误、LPG总阀难以操作、改造封闭楼梯顶部自然排烟,78人死亡、133人受伤；原表79人应修正为78,2025,aa.com.tr,B,Kartalkaya,Hotel,43.5,12.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0156,大洋洲,Australia,Melbourne,墨尔本Footscray公寓塔火灾 / Footscray apartment-tower fire,2025-01-23,28层住宅塔14层起火，约100人疏散；未报告伤亡,https://maribyrnonghobsonsbay.starweekly.com.au/news/fire-forces-footscray-tower-evacuation/,-37.8136,144.9631,高层建筑火灾,住宅,28层；14层起火,未检索到,未检索到,0.0,0.0,100.0,未公布/待核实,火灾发生于28层住宅塔楼14层,约100名住户需夜间疏散,28层住宅塔14层起火，约100人疏散；未报告伤亡,2025,maribyrnonghobsonsbay.starweekly.com.au,B,Melbourne,Residential,,28.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0157,欧洲,France,Paris,The 12th District Town Hall fire,2025-01-27,"The 12th District Town Hall高层建筑火灾；建筑高度记录为 36 m。死亡人数：0。Top flrs, possible electrical short in attic, 150 firefighters saved main structure, tower stabilized after collapse risk.",https://apnews.com/article/paris-town-hall-fire-bell-tower-c6ff46a0f000b28d2a4cffb30ae82f08,48.85341,2.3488,高层建筑火灾,未检索到,36 m,Top flrs,未检索到,0.0,,,"Top flrs, possible electrical short in attic, 150 firefighters saved main structure, tower stabilized after collapse risk.",未检索到/待核实,未检索到/待核实,"死亡人数：0。Top flrs, possible electrical short in attic, 150 firefighters saved main structure, tower stabilized after collapse risk.",2025,apnews.com,B,Paris,Unknown/other,36.0,,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0158,亚洲,Philippines,Manila,马尼拉Anchor Skysuites公寓火灾 / Anchor Skysuites condominium fire,2025-01-29,56层公寓35层火灾造成2名家政人员死亡；财产损失约450万菲律宾比索,https://newsinfo.inquirer.net/2029269/fwd-bfp-2-dead-after-fire-hits-condo-in-manila-on-chinese-new-year,14.5995,120.9842,高层建筑火灾,住宅公寓,56层；35层起火,未检索到,未检索到,2.0,,,未公布/菲律宾消防局调查中,35层住宅单元起火,超高层住宅搜救和烟气控制,56层公寓35层火灾造成2名家政人员死亡；财产损失约450万菲律宾比索,2025,newsinfo.inquirer.net,B,Manila,Residential,,56.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0159,南美洲,Argentina,Buenos Aires,布宜诺斯艾利斯雷诺阿二号塔火灾 / Torre Renoir II fire,2025-02-11,51层住宅塔约11层机房起火，烟气影响至高层；100余人疏散，约40人接受烟气评估，其中3人送医,https://www.ctif.org/news/ceiling-vents-likely-contributed-rapid-fire-spread-buenos-aires-skyscraper,-34.6037,-58.3816,高层建筑火灾,住宅,51层；约172–175米,未检索到,约2012年完工,0.0,40.0,100.0,初步指向空调设备区域的电气故障，最终原因仍待调查,机房吊顶通风路径可能促使烟火向上扩散,超高层机电空间火灾导致大规模垂直疏散,51层住宅塔约11层机房起火，烟气影响至高层；100余人疏散，约40人接受烟气评估，其中3人送医,2025,ctif.org,C,Buenos Aires,Residential,175.0,51.0,False,False,False,False,True,False,True,False,compendium_only_source,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0160,亚洲,"中国台湾 / Taiwan, China","新光三越台中中港店，西屯区，台中市 / Shin Kong Mitsukoshi Taichung Zhonggang Store, Xitun District, Taichung",台中新光三越中港店气爆火灾 / Shin Kong Mitsukoshi Taichung explosion and fire,2025-02-13,百货12层气爆及火灾造成5人死亡、38人受伤,https://www.cy.gov.tw/News_Content.aspx?n=792&s=35208,24.1477,120.6736,高层建筑火灾,大型商业百货,爆炸位于12层,未检索到,约2000年开业,5.0,38.0,,装修施工期间天然气泄漏并爆炸；检方已就相关人员过失起诉,12层装修区域天然气积聚，爆炸造成楼板、外墙和坠落物破坏,未依法申请室内装修许可及消防防护计划，施工与天然气管理协调失效,百货12层气爆及火灾造成5人死亡、38人受伤,2025,cy.gov.tw,A,Shin Kong Mitsukoshi Taichung Zhonggang Store,Commercial,,12.0,False,False,True,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0161,北美洲,Canada,Toronto,多伦多Grenoble Drive高层公寓火灾 / Grenoble Drive high-rise fire,2025-03-19,21层住宅发生两级火灾；后续确认1人死亡，另1人重伤,https://toronto.citynews.ca/2025/03/19/man-woman-in-critical-condition-afer-2-alarm-blaze-in-flemingdon-park/,43.6532,-79.3832,高层建筑火灾,住宅,高层住宅；21层单元起火,未检索到,未检索到,1.0,1.0,,未公布/调查中,21层住宅单元内发生严重火灾,高层救援后两名住户一度危重,21层住宅发生两级火灾；后续确认1人死亡，另1人重伤,2025,toronto.citynews.ca,B,Toronto,Residential,,21.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0162,北美洲,Canada,Burnaby,本拿比Kingsway高层公寓火灾 / Burnaby Kingsway high-rise fire,2025-03-20,19层高层住宅4层起火；15人送医，其中3人情况严重；约20人失所,https://vancouver.citynews.ca/2025/03/20/burnaby-apartment-fire-kingsway/,49.2488,-122.9805,高层建筑火灾,住宅,19层；4层起火,未检索到,未检索到,0.0,15.0,20.0,单元内发现锂电池，但是否为首个点火源尚未确定,4层单元火灾产生大量烟气,19层混凝土高层约20名住户失去住所,19层高层住宅4层起火；15人送医，其中3人情况严重；约20人失所,2025,vancouver.citynews.ca,B,Burnaby,Residential,,19.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0163,欧洲,Germany,Nürnberg,纽伦堡Norikus高层住宅火灾 / Norikus high-rise apartment fire,2025-03-21,22层住宅火灾造成1人死亡、11人受伤；多数住户疏散后返家,https://www.polizei.bayern.de/aktuelles/pressemitteilungen/082252/index.html,49.4521,11.0767,高层建筑火灾,住宅,22层；6层起火,未检索到,未检索到,1.0,11.0,,未公布/调查中,22层高层6层起火，烟气波及多层,部分住宅暂不可居,22层住宅火灾造成1人死亡、11人受伤；多数住户疏散后返家,2025,polizei.bayern.de,B,Nürnberg,Residential,,22.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0164,欧洲,United Kingdom,London,伦敦New Providence Wharf高层阳台火灾 / New Providence Wharf balcony fire,2025-05-06,19层住宅13层阳台火灾；约150人疏散，3人送院且均非重伤,https://www.london-fire.gov.uk/incidents/2025/may/flat-fire-poplar/,51.5074,-0.1278,高层建筑火灾,住宅,19层；13层阳台起火,未检索到,未检索到,0.0,3.0,150.0,烟头处置不当，意外,13层阳台火灾产生烟气,该建筑既往消防安全缺陷使事件具有治理意义,19层住宅13层阳台火灾；约150人疏散，3人送院且均非重伤,2025,london-fire.gov.uk,A,London,Residential,,19.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0165,北美洲,Canada,Brampton,Brampton Kings Cross高层火灾 / Kings Cross Road high-rise fire,2025-05-17,高层住宅5层发生两级火灾；2名应急人员烟气吸入送医，另1人现场轻伤,https://toronto.citynews.ca/2025/05/17/2-firefighters-injured-battling-2-alarm-brampton-blaze/,43.7315,-79.7624,高层建筑火灾,住宅,高层住宅；5层单元起火,未检索到,未检索到,0.0,3.0,,未公布/调查中,5层住宅单元起火,两名应急人员因烟气暴露送医,高层住宅5层发生两级火灾；2名应急人员烟气吸入送医，另1人现场轻伤,2025,toronto.citynews.ca,B,Brampton,Residential,,5.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0166,欧洲,United Kingdom,Bristol,Bristol Castle Park View高层住宅火灾 / Castle Park View fire,2025-05-20,高层住宅4层火灾；消防救出10人，2人因烟气吸入现场治疗；188名住户需迁出,https://www.itv.com/news/westcountry/2025-05-21/all-188-residents-forced-to-move-out-after-tower-block-fire,51.4545,-2.5879,高层建筑火灾,住宅,约26层；4层单元起火,未检索到,约2021年投入使用,0.0,2.0,188.0,充电中的电动自行车电池意外起火,烟气迅速充满住宅单元并造成水电系统停用,高层住户长期安置与锂离子电池充电管理问题,高层住宅4层火灾；消防救出10人，2人因烟气吸入现场治疗；188名住户需迁出,2025,itv.com,B,Bristol,Residential,,26.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0167,大洋洲,New Zealand,Auckland,奥克兰Wakefield Place在建高层火灾 / Wakefield Place construction high-rise fire,2025-05-23,16层在建项目顶层附近起火；数十名工人疏散，无伤亡,https://www.rnz.co.nz/news/national/561929/central-auckland-fire-construction-workers-evacuated-from-16th-floor-building,-36.8485,174.7633,高层建筑火灾,在建混合用途建筑,16层；顶层/机房起火,未检索到,在建,0.0,0.0,,疑似施工过程意外，专门调查未完成,顶层/机房区域起火,在建高层数十名工人疏散,16层在建项目顶层附近起火；数十名工人疏散，无伤亡,2025,rnz.co.nz,B,Auckland,Unknown/other,,16.0,False,False,True,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0168,欧洲,France,Reims,兰斯Edgar-Degas社会住宅高层火灾 / Reims Edgar-Degas tower fire,2025-06-06,10–11层社会住宅火灾造成4人死亡、14人受伤，其中2人重伤,https://www.marne.gouv.fr/Actualites/Espace-presse/Communiques-de-presse/Communiques-2025,49.2583,4.0317,高层建筑火灾,社会住宅,10–11层；4层起火,未检索到,未检索到,4.0,14.0,40.0,电动滑板车起火，检察官认定为意外,火势从4层沿立面向上扩展,约40名居民需由红十字会安置,10–11层社会住宅火灾造成4人死亡、14人受伤，其中2人重伤,2025,marne.gouv.fr,B,Reims,Residential,,11.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0169,亚洲,United Arab Emirates,Dubai,Marina Pinnacle fire,2025-06-13,Marina Pinnacle高层建筑火灾；建筑高度记录为 280 m。死亡人数：0。,https://gulfnews.com/uae/dubai-marina-tower-fire-civil-defence-saves-3820-lives-in-heroic-rescue-1.500163499,25.07725,55.30927,高层建筑火灾,未检索到,280 m,未检索到,未检索到,0.0,,,未检索到/待核实,未检索到/待核实,未检索到/待核实,死亡人数：0。,2025,gulfnews.com,B,Dubai,Unknown/other,280.0,,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0170,大洋洲,New Zealand,Auckland,奥克兰High Street六层住宅楼火灾 / High Street residential-building fire,2025-07-01,六层住宅楼洗衣房火灾；住户疏散，无伤亡,https://www.rnz.co.nz/news/national/565668/fire-crews-extinguish-fire-in-six-storey-residential-building-in-auckland-cbd,-36.8485,174.7633,高层建筑火灾,住宅,6层,未检索到,未检索到,0.0,0.0,,未公布/调查中,1层洗衣房起火并产生烟气,六层建筑住户全部疏散,六层住宅楼洗衣房火灾；住户疏散，无伤亡,2025,rnz.co.nz,B,Auckland,Residential,,6.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0171,非洲,Egypt,Cairo,Ramses Exchange fire,2025-07-07,开罗市中心10层电信枢纽7层设备区域起火并向其他楼层蔓延，造成全国通信和交易中断。,https://www.cairo.gov.eg/ar/news/2025/98e8ecbb16e44b1384cf5f5505429a13,30.0626,31.2461,high-rise infrastructure / office fire,通信基础设施及办公,主楼10–11层；火从7层开始,未检索到,历史性老通信枢纽,4.0,27.0,,7层通信设备/员工大厅起火；官方财务披露称调查尚未完成，电气短路只能作为未证实初步说法,大量电缆和可燃设备使火从7层扩展至相邻房间及多层，固定自灭系统无法控制快速发展,关键通信枢纽集中度高、替代路由切换造成全国性服务扰动；需审查维护、消防安全和业务连续性,4名员工死亡、27人住院；全国通信和在线支付受扰，部分航班和证券交易暂停；固定资产严重损坏,2025,cairo.gov.eg,A,Cairo,Office/government,,11.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0172,南美洲,Chile,Santiago,Santiago Plaza de Armas high-rise basement fire,2025-07-10,超过100人疏散或获救；无死亡、无严重伤害，约40人因烟气吸入或惊吓在现场接受处置,https://apnews.com/article/c88d6c5e5d2e01a89ea69361944e31fd,-33.4489,-70.6693,高层建筑火灾,商业与住宅混合高层,官方报道明确称高层建筑；总层数未公布,未检索到,未检索到,0.0,40.0,100.0,地下室起火；具体点火原因未公布,大量烟气沿高层建筑上升，住户在窗户、阳台和屋顶等待救援；公寓内未发生火灾,至少15个消防单位响应；需用云梯和直升机从高层/屋顶救援,超过100人疏散或获救；无死亡、无严重伤害，约40人因烟气吸入或惊吓在现场接受处置,2025,apnews.com,B,Santiago,Residential,,,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0173,欧洲,United Kingdom,London,伦敦Walworth十七层住宅楼火灾 / Walworth high-rise flat fire,2025-07-11,17层住宅10层火灾；3人现场评估，1名女性送院,https://www.london-fire.gov.uk/incidents/2025/july/fire-at-block-of-flats-walworth/,51.5074,-0.1278,高层建筑火灾,住宅,17层；10层起火,未检索到,未检索到,0.0,1.0,,意外，官方未进一步细化,10层住宅烧毁并损坏11层阳台,约70名消防员响应,17层住宅10层火灾；3人现场评估，1名女性送院,2025,london-fire.gov.uk,A,London,Residential,,17.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
